Research often highlights public support as the first requirement for success.,Tindakan ini seringkali dianggap sebagai pembukaan kesempatan bagi umat awam untuk menciptakan pahala kebajikan (puṇya).
Tail about 2.6 times length of head and body.,"Panjang standar (tanpa ekor) kira-kira 2,4 kali tinggi badan."
"With both parents dead, she considered herself free of human attachments and able to live as a vagabond.","Karena kedua orangtuanya wafat, ia menganggap dirinya sendiri mendapatkan kebebasan dan bisa hidup sebagai pengembara."
The Russian government plans to allocate 127 billion rubles ($5.42 billion) to a federal program dedicated to the next generation of nuclear energy technology.,Pemerintah Rusia mengalokasikan dana sebesar 127 milyar Rubel pada program federal yang ditujukan untuk pengembangan teknologi nuklir terbaru.
"The Trojan Horse, according to legend, was a giant hollow horse in which Greeks hid to gain entrance to Troy.","Pada Perang Troya, para prajurit Yunani bersembunyi di dalam Kuda Troya yang berukuran raksasa yang ditujukan sebagai pengabdian kepada Poseidon."
"The Haber process requires high pressures (around 200 atm) and high temperatures (at least 400 °C), routine conditions for industrial catalysis.","Metode yang paling umum, yaitu Proses Haber, memanfaatkan tekanan tinggi (sekitar 200 atm) dan temperatur tinggi (minimal 400 oC) untuk mendapatkan amonia dari nitrogen di udara, ditambah gas alam sebagai sumber atom hidrogennya."
The strings orchestra recording for the five songs were done in Bulgaria and it took them hours to complete.,Orkestra string dirakamkan untuk lima lagu telah dijalankan di Bulgaria dan mengambil masa beberapa jam untuk disiapkan.
260 are the days in Mayan sacred calendar Tzolkin.,"Kalender 365 hari ini disebut Haab, sedangkan kalender 260 hari disebut Tzolkin."
Part of the costs of the repair were offset by the American Recovery and Reinvestment Act.,Biaya pembangunannya diambil dari dana pampasan perang Jepang.
He became known as a minister who often opposed the Jiajing Emperor's policies.,"Karena hal itu, ia terkenal sebagai kaisar yang kerap menjatuhkan hukuman kepada para menterinya."
"He joined Henry III in campaigns in Poitou and Wales in 1242 and 1245, but not in Wales in 1257 because he was ill.","Dia bergabung dengan Henry III dalam kampanye di Poitou dan Wales pada tahun 1242 dan 1245, tetapi tidak di Wales pada tahun 1257 karena dia sakit."
"In 2003, he took the role of the Emcee in Cabaret alongside Deborah Gibson and Tom Bosley.","Tahun 2003, ia memerankan Emcee di Cabaret bersama Deborah Gibson dan Tom Bosley."
A notable use of the constitutional interpretation power occurred in 1999 over the Right of Abode issue in the Hong Kong Special Administrative Region in Lau Kong Yung v. Director of Immigration.,Penggunaan penting wewenang tafsiran konstitusional terjadi pada tahun 1999 atas masalah hak tempat tinggal di Daerah Administratif Khusus Hong Kong pada Lau Kong Yung vsDirektur Imigrasi.
"Your ancestral temples, insignia, and clothing colors will also remain the same as they were in the Wu days.","Kuil leluhur Anda, lencana, dan warna pakaian juga akan tetap sama seperti pada zaman Wu."
"The Singapore Special Operations Force stormed the plane, on the morning of 27 March.",Misi terbang terakhir komando ini digelar dari India ketika dilancarkannya serangan di Singapura pada tanggal 29 Maret.
"After the first two trials failed to reach a verdict, a third trial was not attempted and Darrow would return to practice.","Setelah ketiga langkah pertama gagal diusahakan, maka tidak ada jalan lain, kedua belah pihak siap perang untuk menghukum."
"Soviet propaganda sought to hide the population transfer by claiming that the Crimean Tatars had ""voluntarily resettle to Central Asia"".","Propaganda Soviet berusaha menyembunyikan peristiwa deportasi massal ini dengan mengklaim bahwa orang-orang Tatar Krimea ""secara sukarela berpindah ke Asia Tengah""."
"It is held to be an important work, and is often hailed for its predictions of emerging technologies and society.","Novel tersebut dinyatakan menjadi karya penting, dan seringkali dihormati karena prediksinya terhadap teknologi darurat dan masyarakat."
"With their rollercoaster finally finished, Phineas and Ferb unveil it to their entire neighborhood in a glamor-filled light show with notable guests being Isabella, Ginger, and Katie.","Dengan rollercoaster mereka yang akhirnya selesai, Phineas dan Ferb mengungkapnya ke seluruh tetangga mereka dalam sebuah pertunjukan cahaya yang penuh pesona dengan tamu terkenal adalah Isabella, Ginger, dan Katie."
The Interview scores determined the rest of the Top 20.,"Skor wawancara, yang paling ditekankan akan ditambahkan untuk menentukan Top 20."
"It empties northwards through the Paatsjoki at the mouth of the Varangerfjord, which is a bay of Barents Sea.","Air danau ini mengalir ke utara melalui Paatsjoki di muara Varangerfjord, yang merupakan teluk di Laut Barents."
The head was a mütesellim (governor) who was appointed by the Pasha.,Pemerintahan kesultanan sendiri dijalankan oleh wazir agung yang bergelar Pasha.
The photon energy of the emitted photon is equal to the energy difference between the two states.,Energi foton yang dipancarkan foton adalah sama dengan perbedaan energi antara kedua keadaan.
Nishikori saved four match points before defeating 4th seed David Ferrer and advanced to the semifinals with a three-set win against 5th seed Roger Federer.,Nishikori menyelamatkan empat match point sebelum mengalahkan unggulan keempat David Ferrer dan maju ke semi final dengan kemenangan tiga set melawan unggulan kelima Roger Federer.
Singapore also contains the world's oldest Muslim women's organization in the world: Young Women Muslim Association of Singapore.,"Selain itu di Taiwan terdapat juga organisasi Muslim Tionghoa lainnya, yaitu Liga Pemuda Muslim Tionghoa."
"Humectants used in cosmetics include triethylene glycol, tripropylene glycol, propylene glycol, and PPGs.","Humektan yang digunakan dalam kosmetikan meliputi trietilena glikol, tripropilena glikol, propilena glikol, dan polipropilena glikol."
"Google introduced Cloud Print in April 2010, as a future solution for printing from Chrome OS.","Google memperkenalkan Cloud Print pada bulan April 2010, sebagai solusi masa depan untuk mencetak dari Chrome OS."
"Postgate (1994) takes en as substituting eme ""language"", translating ""land of the Sumerian heart"" (John Nicholas Postgate (1994).","Postgate (1994) menganggao en sebagai pengganti ""bahasa"" eme, yang menjadi ""tanah di jantung Sumeria"".(John Nicholas Postgate (1994)."
He was found in a rubber raft.,Dia ditemukan diawetkan dalam rempeyek.
"Its long-term goals include Arab unity, political integration of the Arab nation of all current Arab states.",Tujuan didirikannya negara gabungan Arab ini khususnya untuk menggalang persatuan bangsa-bangsa Arab dalam menghadapi Rezim Zionis.
At least 20 children were injured when the windows of a school and kindergarten were blown in at 09:22.,Setidaknya 20 anak cedera saat kaca jendela di sebuah Taman Kanak-Kanak meledak pada pukul 09:22.
"""高橋優『7月度『oricon power next』の高橋優が奏でる、""素晴らしき日常""！』"".","Diakses tanggal November 29, 2010. Pemeliharaan CS1: Bahasa yang tidak diketahui (link) ^ ""高橋優『7月度『oricon power next』の高橋優が奏でる、""素晴らしき日常""！』""."
He is currently semi retired.,Saat ini ia menjadi Pati TNI dalam rangka pensiun.
"""Sohn: Wacker owes community respect, safety and honest"".","""Komjen Oegroseno: Dalam Bertugas Polisi Harus Tegas, Jelas, Terukur, Adil Dan Beradab""."
"However, in the 2001 referendum, the majority of French-speakers voted against EU membership.","Dalam referendum tersebut, mayoritas warga Prancis menolak Konstitusi Eropa."
"The identification of Presley with racism—either personally or symbolically—was expressed most famously in the lyrics of the 1989 rap hit ""Fight the Power"", by Public Enemy: ""Elvis was a hero to most / But he never meant shit to me / Straight-up racist that sucker was / Simple and plain"".","Dugaan rasisme terhadap Presley—entah pribadi atau simbolik—banyak ditunjukan pada lirik-lirik hit rap tahun 1989 ""Fight the Power"", karya Public Enemy: ""Elvis was a hero to most / But he never meant shit to me / Straight-up racist that sucker was / Simple and plain"" (bahasa Indonesia: Elvis adalah pahlawan bagi banyak orang / Namun ia tak pernah memberikan keburukan kepadaku / Serangan rasis yang menghisap adalah / Sederhana dan datar)."
"Over the 1620s and 1630s, he created a number of large-scale works for Edo Castle, Nijō Castle, Osaka Castle, Nagoya Castle, and Nikkō Tōshō-gū.","Setelah kira-kira tahun 1620 dan 1630, Kanō Tan'yū banyak menghasilkan beberapa karya besar untuk banyak istana Jepang seperti Istana Edo, Istana Nijō, Istana Osaka, Istana Nagoya, dan Nikkō Tōshō-gū."
"In August 1974 (1974-08), two more DC-9-30s were ordered.",Pada bualn agustus 2006 sebanyak 294 DC-9-30 masih beroperasi.
"That same year, Kelly was named ""Sexiest Woman Alive"" in the annual Esquire magazine feature.","Pada tahun yang sama, dia juga dinobatkan oleh majalah Esquire, ""Perempuan hidup yang paling sexy."""
"Heidelberg's professors were important supporters of the Vormärz revolution and many of them were members of the first freely elected German parliament, the Frankfurt Parliament of 1848.","Profesor-profesor Heidelberg merupakan para pembawa Liberalisme awal, kebanyakan dari mereka pada tahun 1848 merupakan anggota dari Perkulmulan Nasional Frankfurt."
J.H.F. Sollewijn Gelpke was Council Chairman and J. W. Trouw was Clerk of the Council.,J.H.F. Sollewijn Gelpke menjabat sebagai Ketua Dewan dan J.W. Trouw adalah Panitera Dewan.
She is a cheerful lady who likes to take care of her garden.,Dia adalah gadis yang suka bikin jengkel Kakaknya.
The men were not allowed to be naked either.,Topi juga tidak diharuskan untuk pria.
"Lafonia is a peninsula forming the southern part of East Falkland, the largest of the Falkland Islands.",Lafonia adalah semenanjung yang terletak di sebelah selatan pulau Falkland Timur.
He directed 46 films between 1965 and 1998.,Ia menyutradarad 46 film antara 1965 dan 1998.
"The names of min'yo songs often include descriptive term, usually at the end.",Nama-nama pada lagu min'yo biasanya meliputi peristilahan deskriptif dibagian akhir.
"The ending features an extended cameo by Tommy Chong, of Cheech & Chong fame.",Ia paling dikenal lewat perannya dalam stand-up comedy Cheech & Chong bersama Tommy Chong.
The race director decided to delay Q2 until the following morning as darkness set in.,Bintara tersebut mengatakan bahwa korban selanjutnya harus menunggu sampai besok karena sudah terlanjur gelap.
"When they are in positions of authority, they often try to do everything themselves.","Setelah nama mereka populer, masing-masing anggota sering mendapat pekerjaan untuk manggung sendiri-sendiri."
"He has a habit of calling Yugi Mutou ""Yugi-boy"" and Seto Kaiba ""Kaiba-boy"".","Dia memiliki kebiasaan memanggil Yugi Mutoudengan sebutan""Yugi-boy"" dan Seto Kaiba ""Kaiba-boy"" dalam versi bahasa Inggris Jepang dan diedit dari anime dan manga."
"With (stylized as WITH) is the eighth Japanese studio album (fifteenth overall) by South Korean pop duo Tohoshinki, released by Avex Trax on December 17, 2014.","With (digayakan sebagai WITH) adalah album Jepang kedelapan (ke-15 keseluruhan) dari duo pop asal Korea Selatan, Tohoshinki, yang dirilis oleh Avex Trax pada 17 Desember 2014."
"Like other carbohydrates, it combusts to carbon dioxide and water.","Seperti karbohidrat lainnya, sukrosa jika terbakar akan menghasilkan karbon dioksida dan air."
"On June 10, 2009, they released their self-titled debut album, Vamps, followed by their fourth single ""Sweet Dreams"" on September 30.","June 10, 2009, Mereka meriliskan album mereka meriliskan album debut mereka, Vamps, diikuti oleh single keempat mereka, ""Sweet Dreams"", pada tanggal 30 September."
"Naha (那覇市, Naha-shi, Japanese: , Okinawan: Naafa) is the capital city of the Okinawa Prefecture, the southernmost prefecture of Japan.","Naha (那覇市, Naha-shi, bahasa Okinawa: Nāfa) adalah ibukota Prefektur Okinawa, Jepang."
"During the Contact period, it is known that certain military positions were held by members of the aristocracy, and were passed on by patrilineal succession.","Pada periode Kontak, telah diketahui bahwa pangkat-pangkat militer tertentu dikuasai oleh anggota golongan ningrat dan diturunkan secara patrilineal."
"""So Young"" is a song by the Irish folk rock band The Corrs from their album Talk on Corners.","""So Young"" adalah sebuah lagu yang dibawakan band folk rock asal Irlandia, The Corrs, dari album Talk on Corners."
"Sexuality portal Creampie (sexual act) Gokkun Oral sex Pearl necklace Sexual slang Snowballing (sexual practice) Violet Blue, (Sep 2001) A First Timer’s Guide to Watching Porn, ""Facial ejaculation (men ejaculating on women’s faces) is pretty much a standard.""","Cumshot adalah sebuah istilah seksual yang menggambarkan seseorang (atau lebih) pada sebuah gambar pornografi atau video yang sedang melakukan ejakulasi kepada sebuah objek, biasanya diejakulasikan pada bagian wajah seorang wanita. ^ Violet Blue, (Sep 2001) A First Timer’s Guide to Watching Porn, ""Facial ejaculation (men ejaculating on women’s faces) is pretty much a standard."""
"The center moved to a new $30 million facility in Irvine, California in 2003, and was renamed the Hyundai Kia Motors Design and Technical Center.","Pusat ini kemudian pindah ke fasilitas senilai 30 juta dolar di Irvine, California tahun 2003, dan namanya menjadi Pusat Teknik dan Desain Hyundai Kia Motors."
"Even at a young age, Carter was able to bring a new vocal style to jazz.","Di usianya yang masih sangat muda, Cakka sudah mampu membawakan lagu-lagu band mancanegara dengan baik."
"In 2005, Putrajaya hosted the Asian Canoeing Championships.","Tahun 2005, Putrajaya menjadi tuan rumah Asian Canoeing Championships."
"1398–1391 BC (short chronology), the 70th to be listed on the Assyrian King List.","1398-1391 SM (kronologi pendek), yang ke-70 terdaftar pada Daftar Raja Asyur."
"It is only possible to verify experimentally that the two-way speed of light (for example, from a source to a mirror and back again) is frame-independent, because it is impossible to measure the one-way speed of light (for example, from a source to a distant detector) without some convention as to how clocks at the source and at the detector should be synchronized.","Hal ini hanya mungkin untuk memverifikasi secara eksperimental bahwa laju cahaya dua arah (misalnya, dari sumber ke cermin dan kembali lagi) adalah independen-kerangka, karena tidak mungkin untuk mengukur laju cahaya satu arah (misalnya, dari sumber ke detektor yang jauh) tanpa beberapa konvensi bagaimana jam pada sumber dan pada detektor harus disinkronkan."
"Because of the very slow rate at which echothiophate is hydrolyzed by cholinesterase, its effects can last a week or more.","Karena jumlah asam lambung yang dikeluarkan penderita aklorhidri sangat sedikit, tingkat keasaman di dalam lambung biasanya lebih besar atau sama dengan 4."
"It is run by Spot Image, based in Toulouse, France.","Hal ini dijalankan oleh Spot Image yang berbasis di Toulouse, Prancis."
"Santa Rita, officially the Municipality of Santa Rita, is a 3rd class municipality in the province of Samar, Philippines.","Santa Rita adalah munisipalitas yang terletak di provinsi Samar, Filipina."
There are still people who talk about the great fire and wonder what could have been.,Penonton juga memiliki ruang untuk membicarakan dan menjadi kritis tentang apa yang baru saja mereka tonton.
Caledon then rejoined the Home Fleet.,Columbus pulang dengan menumpang kapal Nina.
"In 1500, Diogo Dias accompanied the 2nd armada of Pedro Álvares Cabral as one of the captains of the fleet, with a commission to open trade at Sofala.","Pada 1500, Diogo Dias ikut dengan armada ke-2 Pedro Álvares Cabral sebagai salah satu kapten armada, dengan tujuan membuka perdagangan di Sofala."
Albanian language newspapers were banned during Ottoman times.,Islam di Albania diperkenalkan selama periode Ottoman.
"A wide range of concentrating technologies exists; the most developed are the parabolic trough, the concentrating linear fresnel reflector, the Stirling dish and the solar power tower.","Terdapat sejumlah besar teknologi pemusatan; yang paling berkembang adalah cekungan parabola, pemantul fresnel linear, piringan Stirling, dan menara tenaga surya."
"In 1882 he returned to England and continued his course at Oxford, graduating B.A. in 1885.","Dia kembali ke München pada tahun 1880 untuk mengajar di universitas itu, dan pindah ke Kiel pada 1885."
"According to Dr. Monteiro who treated him, because of his deteriorating health at the time, his departure to London must be postponed or cancelled because he had bleeding in the stomach and required a blood transfusion.","Menurut Dr Monteiro yang merawatnya, karena kesehatannya memburuk pada waktu itu, sehingga keberangkatannya ke London harus ditunda atau dibatalkan karena dia pendarahan di perut dan membutuhkan Transfusi darah."
"Death rates were reduced significantly (to approximately 1.5 million deaths annually) by the year 2000, largely due to the introduction and widespread use of oral rehydration therapy.","Tingkat kematian berkurang secara signifikan (menjadi sekitar 1,5 juta kematian setiap tahun) sejak tahun 2000, terutama karena pengenalan dan penggunaan luas terapi rehidrasi oral."
The user can select images that are loaded onto the phone as a background or either download new ones from the internet or take their own images using the camera to use as a wallpaper.,"Mengganti profile picture dapat anda lakukan dengan menekan profile picture anda saat ini, dan anda akan diberi pilihan untuk memilih foto dari galeri atau mengambil foto baru, atau menghapus foto yang digunakan saat ini."
"As government officials represented the majesty of the Emperor while carrying out their duties, commoners were also required to kowtow to them in formal situations.","Karena pejabat pemerintahan juga dianggap mewakili kekuasaan kaisar, rakyat jelata diharuskan memberi kowtow kepada mereka."
The Boeing P-8 Poseidon is gradually replacing them.,Boeing P-8 Poseidon ini juga akan dapat menjatuhkan dan memantau sonobuoys .
"Born and raised in Northern California, Kaitlyn signed with a local talent agent and began working immediately in commercials, voiceovers, and independent films.","Lahir dan dibesarkan di California Utara, Kaitlyn menandatangani kontrak dengan sebuah agen bakat lokal dan mulai berkarya dalam iklan, pengisian suara dan film independen."
The Federazione Industria Musicale Italiana (FIMI) is an umbrella organization that keeps track of virtually all aspects of the music recording industry in Italy.,Federasi Industri Musik Italia (bahasa Italia: Federazione Industria Musicale Italiana) adalah organisasi yang memayungi dan melacak hampir semua aspek industri rekaman musik di Italia.
"The six children are Lim Siew Lay, Siew Lian, Siew Kim, Tee Keong, Kok Thay and Chee Wah.","Lim Goh Tong memiliki seorang istri bernama Lee Kim Hua, dan 6 orang anak Lim Siew Lay, Siew Lian, Siew Kim, Tee Keong, Kok Thay and Chee Wah serta 19 orang cucu."
"She released her second single, ""Chasing Pavements"", on 14 January 2008, two weeks ahead of her debut album, 19.","Ia merilis singel keduanya, ""Chasing Pavements"" pada 14 Januari 2008, dua minggu sebelum perilisan album debut 19."
"Various styles of music are popular in the UK from the indigenous folk music of England, Wales, Scotland and Northern Ireland to heavy metal.","Berbagai genre musik populer di Britania Raya, mulai dari musik tradisional Inggris, Wales, Skotlandia dan Irlandia Utara, hingga musik heavy metal."
"Together, the four men were known as the Takasu yon-kyōdai 高須四兄弟, or ""Four Brothers of Takasu"".","Keempat pria tersebut dikenal sebagai Takasu yon-kyōdai 高須四兄弟, atau ""Empat Bersaudara Takasu."""
"As vice-chancellor of Brazil, the Secretary-General is the Acting Foreign Minister inside Brazil borders during all the trips abroad performed by the official, political Minister.",Direktorat Jenderal Kerjasama ASEAN adalah unsur pelaksana di Kementerian Luar Negeri Republik Indonesia di bidang politik dan hubungan luar negeri dalam rangka kerja sama ASEAN.
This museum officially opened in March 1991.,Museum ini secara resmi dibuka kembali pada Oktober 2009.
"They wearily drag it back up the stairs, and meet the postman by the house, who informs them they did not have to lift the piano up the stairs; they could have driven up the hill and stopped in front of the house.","Ia sering lupa tangga mana yang tidak boleh diinjak, lupa membawa sesuatu dari rumah, lupa kata kunci masuk ke Asrama dan sebagainya."
"April 4, 1857.",4 Maret 1857.
She played the role of Khemi in the television series Bandini.,Dia memainkan peran Khemi di serial televisi Bandini.
"She realizes she misses something very important, but she doesn't know what.","Lalu dia sadar, ada satu hal penting yang dia tidak punya."
"Sensebrink airs the footage, ruining the burgeoning careers of Hitler, Sawatzki, and Bellini, and resulting in his own promotion to station chief.","Sensebrink menayangkan adegan ini dan merusak karier Hitler dan Bellini, dan ia pun diangkat sebagai direktur stasiun."
"He then went on to a Theatre in Education company affiliated with the Sheffield Repertory Theatre, and he performed in several Radio 4 dramas.","Dia kemudian melanjutkan ke pendidikan Teater perusahaan berafiliasi dengan Sheffield Repertory Theatre, dan ia tampil di beberapa drama-drama Radio 4."
The state highway was reconstructed around 1956.,Sebuah jalan raya dibangun mengelilingi perbatasan kota membentuk pada tahun 1956.
In 1912 Rasch returned to Germany for a holiday.,"Pada tahun 1904, Kruyt kembali ke Belanda untuk mengambil cuti."
The garden was designed by Claude Desgotz.,Taman istana Het Loo didesain oleh Claude Desgotz.
"The forelock is sometimes left unbraided, especially in the case of stallions.","Seraung biasa dipakai ketika pergi ke luar rumah, terutama ketika beraktivitas di hutan."
"The single-player story follows Nathan Drake, the supposed descendant of the explorer Sir Francis Drake, as he seeks the lost treasure of El Dorado, with the help of journalist Elena Fisher and mentor Victor Sullivan, whilst they battle a mercenary group led by Gabriel Roman.","Menggabungkan elemen aksi-petualangan dan platforming dengan perspektif orang ketiga, grafik permainan perjalanan protagonis Nathan Drake, seharusnya keturunan explorer Sir Francis Drake, karena ia berusaha mencari harta yang hilang dari El Dorado, dengan bantuan seorang wartawan bernama Elena Fisher dan mentor Victor Sullivan."
"They connected Putten, Netherlands and Queanbeyan, Australia with dedicated IRC servers.","Mereka menghubungkan Putten, Belanda dengan Queanbeyan, Australia dengan mendedikasikan server IRC."
She remained the closest confidant of her brother until his death.,Ia masih menjadi orang terdekat saudaranya sampai ia meninggal.
"Further investigations in 2017 showed evidence that this decline in genetic diversity started long before the arrival of humans in Australia, possibly starting as early as 70–120 thousand years ago.","Sementara itu, hasil penyelidikan pada tahun 2017 menemukan bukti bahwa keanekaragaman genetik mereka telah lama berkurang sejak 70-120 ribu tahun yang lalu, dari masa sebelum manusia tiba di Australia."
Of course this is opposed by his friends.,Tentu saja hal ini ditentang oleh teman-temannya.
"The history of the items is controversial, because they belonged to Boyer.","Judul film ini sempat jadi kontroversi, karena ada pelarangan."
It is often served multiple plates within a round table for holiday occasions.,Objek wisata ini biasanya ramai dikunjungi pada malam Jumat Kliwon.
"At the bottom, they would have to arrange them in the correct order to receive their next clue.","Di bawah, mereka harus mengurutkannya untuk mendapatkan petunjuk selanjutnya."
A ten-man Italy advanced to the final on penalties after a 0–0 draw with the Dutch following extra time.,Indonesia keluar sebagai juara setelah mengalahkan Vietnam dengan skor 7-6 lewat adu penalti setelah bermain imbang 0-0 hingga perpanjangan waktu.
This is potentially worrying as the area where most of the skyscrapers are located is on land with high potential for soil liquefaction.,Namun karena lokasi itu berdekatan dengan pabrik PT Semen Padang sehingga sangat berpeluang terkena polusi.
"At the wedding ceremony, Anwar is unable to meet the demands of their demands and the wedding is cancelled.","Pada hari pernikahan Veer, ia kabur untuk menyelamatkan Pragya dan pernikahan dibatalkan."
"These peculiar rooms can sometimes be found in buildings at old colleges and towns, with their former use long forgotten.",Kamar aneh kadang-kadang dapat ditemukan di gedung-gedung di perguruan tinggi tua dan kota-kota.
"She is primarily a doubles specialist, winning 60 WTA and 11 ITF titles in that discipline.","Ia biasanya menjadi spesialis ganda, memenangkan 8 WTA dan 8 ITF dalam disiplin tersebut."
"His body contains a communication system used by the prince to communicate with him, although it only works when Dera is unconscious, thus he has no memories of any time the prince attempts to contact him.","Tubuhnya berisi sistem komunikasi yang digunakan oleh pangeran untuk berkomunikasi dengan dia, meskipun hanya bekerja ketika Dera tidak sadar."
"Eventually, they will have to come out of the closet.",Besoknya anda terbebas dari kutil.
"He is a two-time winner of the Logie Award for Most Popular Actor, he is known for his creation and portrayal of several characters in the mockumentary television series We Can Be Heroes: Finding The Australian of the Year (2005), Summer Heights High (2007), Angry Boys (2011), Ja'mie: Private School Girl (2013) and Jonah from Tonga (2014).","Dia dikenal karena penciptaan dan penggambaran beberapa karakter dalam mockumentar serial televisinya We Can Be Heroes: Finding The Australian of the Year, Summer Heights High, Angry Boys dan Ja'mie: Private School Girl."
"There were also protests in Argentine embassies and consulates in cities such as New York, Miami, Madrid, Sydney, Bogotá, Santiago de Chile, Naples, Zurich and Barcelona, among others.","Terdapat juga unjuk rasa di kedutaan besar dan konsulat Argentina seperti New York, Miami, Madrid, Sydney, Bogotá, Santiago de Chile, Naples, Zurich dan Barcelona, dan lain-lain."
Biafra went on to speak about his political beliefs on numerous television shows and he released a number of spoken-word albums.,"Jello Biafra melanjutkan aktivitas politiknya, tampil pada banyak acara televisi dan mengeluarkan serial nomor spoken-word album."
"In 1985, Videla was sentenced to life imprisonment at the military prison of Magdalena.","Pada 1985, Videla dihukum penjara seumur hidup di penjara militer di Magdalena."
The album features just Herbie Hancock and Chick Corea each playing acoustic piano.,Melalui album ini nama Agnes Monica dan Eza Yayang langsung melejit sebagai penyanyi cilik papan atas Indonesia.
"Lists of the κεφαλαια (tables of contents) are placed before each Gospel (Matthew, Mark, Luke).","Daftar κεφαλαια (daftar isi) ditempatkan sebelum masing-masing Injil (Matius, Markus, Lukas)."
"Palestinian Christians live primarily in Arab states surrounding historic Palestine and in the diaspora, particularly in Europe and the Americas.","Keturunan Kristen Palestina hidup terutama di negara-negara Arab sekitar Palestina yang bersejarah dan di daerah tempat mereka berdiaspora, terutama di Amerika Selatan, Eropa dan Amerika Utara."
"Wetu Telu means ""three times"".",Telon (bahasa Jawa) berarti “tiga”.
"The Church of Scotland (or Kirk) is the largest religious denomination in Scotland, however, unlike the Church of England it is Presbyterian and (since 1921) not a branch of the state, with the Sovereign holding no formal role in the Church other than being an ordinary member.","Di Skotlandia, Gereja Skotlandia diakui menurut hukum (Akta Gereja Skotlandia 1921) sebagai ""Gereja nasional"" (meskipun ia bukanlah ""Gereja mapan"" dalam pengertian yang sama dengan Gereja Inggris, karena mempunyai otonomi yang lebih besar dalam pemerintahannya)."
"손호술은 그가 귀인임을 알아보고 작은딸 진의와 맺게 하였는데, 진의는 숙종과 동침한 후 왕건의 할아버지 작제건(作帝建)을 낳았다고 한다.",Orang Batak khusunya lelaki diwajibkan mengetahui silsilahnya minimal nenek moyangnya yang menurunkan marganya dan teman semarganya (dongan tubu).
"On November 10, 1948, Shadrick left for basic combat training at Fort Knox, Kentucky.","Pada tanggal 10 November 1948, Shadrick berangkat untuk menjalani latihan tempur dasar di Fort Knox, Kentucky."
American - American-style option contracts can be exercised at any time up to the option's expiration.,Gaya Amerika opsi dapat dilaksanakan setiap saat hingga masa jatuh tempo.
Here he created a fund to allow children from poor families to attend school and set up a system for the care of the elderly.,Di sini ia memulai dana untuk membiayai anak-anak miskin supaya dapat bersekolah dan membuat sistem pelayanan orang jompo.
"In this type of body, the passenger seat was placed in front of the engine.",Dalam konfigurasi ini mesin diletakan di depan kabin penumpang.
"The Elusive Chanteuse, a two-part title taking its name from two things personal to Carey.","The Elusive Chanteuse, terdapat dua bagian dari judul album yang berasal dari dua hal bersifat pribadi untuk Mariah Carey."
In 2006 trading between the two countries reached US$5 million.,"Pada tahun 2006, angka perdagangan kedua negara masih tercatat pada kisaran US$ 500 juta."
The New York firm Society Awards collaborated for a year with the Hollywood Foreign Press Association to produce a statuette that included a unique marble and enhanced the statuette's quality and gold content.,Perusahaan New York Society Awards berkolaborasi selama setahun dengan Hollywood Foreign Press Association untuk menghasilkan patung yang mencakup marmer unik dan meningkatkan kualitas dan kandungan emas patung.
The buildings were destroyed in a fire in 1835.,Bangunan-bangunan tersebut hancur akibat kebakaran pada 1835.
Alfonso's respect for chivalry can also be seen in his writing of Spanish law.,Rasa hormat Alfonso atas kekesatriaan juga dapat dilihat dalam tulisannya tentang hukum Spanyol.
"It was shown at the Seattle International Film Festival, Edinburgh Film Festival, CineVegas Film Festival and San Francisco Jewish Film Festival before it had a U.S. theatrical release on July 29, 2009.","Selain itu juga diputar dalam The Seattle International Film Festival, Edinburgh Film Festival, CineVegas Film Festival dan San Francisco Jewish Film Festival sebelum dirilis secara serentak di Amerika Serikat pada tanggal 29 Juli 2009."
Bhubaneswar BRTS is a newly proposed bus rapid transit system for the city of Bhubaneswar.,Suroboyo Bus adalah salah satu transportasi bus berbasis bus rapid transit yang berada di Kota Surabaya.
"The main lunar gravity features are mascons, large positive gravitational anomalies associated with some of the giant impact basins, partly caused by the dense mare basaltic lava flows that fill those basins.","Bentuk gravitasi Bulan yang utama adalah konmas, anomali gravitasi positif yang terkait dengan beberapa basin tubrukan besar, sebagian disebabkan oleh aliran lava basaltik mare padat yang memenuhi basin tersebut."
"In the summer of 2000, Asami Kimura joined the group and the duo released one more single.","Pada musim panas tahun 2000, Asami Kimura ditambahkan ke grup dan duo ini merilis satu singel lagi."
"Records of Ely Cathedral, to which she, her sister, and her brother-in-law, were generous benefactors, say that she then married an ealdorman named Æthelstan.","Catatan Katedral Ely, dimana ia, saudara perempuannya, dan saudara iparnya, menjadi dermawannya, mengatakan bahwa ia menikah lagi dengan seorang ealdorman yang bernama Æthelstan."
"Møller found that the males with longer tails, and their offspring, did have fewer bloodsucking mites, whereas fostered young did not.","Møller menemukan bahwa pejantan dengan ekor yang panjang, dan turunannya, memiliki kutu pengisap darah lebih sedikit, sementara yang baru tumbuh muda tidak."
"May 12, 1941.",12 Mei 1941.
Ageha: Tateha's older brother.,Kitazawa Sora: Kakak Daichi yang bersikap dewasa.
"The communicator of Lashon Hara (and rechilut) violates the prohibition of ""Lo telech rachil b'ameicha (Leviticus 19:16).""","Orang yang melakukan lashon hara melanggar pelarangan ""Lo telech rachil b'ameicha (Imamat 19:16)."""
